date,slot_index,month,day,interval,service_level,call_volume,abandoned_calls,abandoned_rate,cct,month_num,interval_start_hour,overnight_flag,is_weekend,slot_missing_flag,low_volume_flag,call_volume_was_missing,abandoned_calls_was_missing,cct_was_missing,service_level_was_missing,abandoned_rate_was_missing
2025-04-01,0,4,1,,,312.0,1.0,0.003205128205128205,316.725,,0,True,False,True,True,1,1,1,1,1
2025-04-01,1,4,1,,,312.0,1.0,0.003205128205128205,316.725,,0,True,False,True,True,1,1,1,1,1
2025-04-01,2,4,1,,,312.0,1.0,0.003205128205128205,316.725,,1,True,False,True,True,1,1,1,1,1
2025-04-01,3,4,1,,,312.0,1.0,0.003205128205128205,316.725,,1,True,False,True,True,1,1,1,1,1
2025-04-01,4,4,1,,,312.0,1.0,0.003205128205128205,316.725,,2,True,False,True,True,1,1,1,1,1
2025-04-01,5,4,1,,,312.0,1.0,0.003205128205128205,316.725,,2,True,False,True,True,1,1,1,1,1
2025-04-01,6,4,1,,,312.0,1.0,0.003205128205128205,316.725,,3,True,False,True,True,1,1,1,1,1
2025-04-01,7,4,1,,,312.0,1.0,0.003205128205128205,316.725,,3,True,False,True,True,1,1,1,1,1
2025-04-01,8,4,1,,,312.0,1.0,0.003205128205128205,316.725,,4,True,False,True,True,1,1,1,1,1
2025-04-01,9,4,1,,,312.0,1.0,0.003205128205128205,316.725,,4,True,False,True,True,1,1,1,1,1
2025-04-01,10,4,1,,,312.0,1.0,0.003205128205128205,316.725,,5,True,False,True,True,1,1,1,1,1
2025-04-01,11,4,1,,,312.0,1.0,0.003205128205128205,316.725,,5,True,False,True,True,1,1,1,1,1
2025-04-01,12,4,1,,,312.0,1.0,0.003205128205128205,316.725,,6,True,False,True,True,1,1,1,1,1
2025-04-01,13,4,1,,,312.0,1.0,0.003205128205128205,316.725,,6,True,False,True,True,1,1,1,1,1
2025-04-01,14,4,1,,,312.0,1.0,0.003205128205128205,316.725,,7,False,False,True,True,1,1,1,1,1
2025-04-01,15,4,1,,,312.0,1.0,0.003205128205128205,316.725,,7,False,False,True,True,1,1,1,1,1
2025-04-01,16,4,1,,,312.0,1.0,0.003205128205128205,316.725,,8,False,False,True,True,1,1,1,1,1
2025-04-01,17,4,1,,,312.0,1.0,0.003205128205128205,316.725,,8,False,False,True,True,1,1,1,1,1
2025-04-01,18,4,1,,,312.0,1.0,0.003205128205128205,316.725,,9,False,False,True,True,1,1,1,1,1
2025-04-01,19,4,1,,,312.0,1.0,0.003205128205128205,316.725,,9,False,False,True,True,1,1,1,1,1
2025-04-01,20,4,1,10:00,,358.0,2.0,0.00558659217877095,292.06,4.0,10,False,False,False,False,0,0,0,1,1
2025-04-01,21,4,1,10:30,,460.0,3.0,0.006521739130434782,313.13,4.0,10,False,False,False,False,0,0,0,1,1
2025-04-01,22,4,1,11:00,,441.0,13.0,0.02947845804988662,324.51,4.0,11,False,False,False,False,0,0,0,1,1
2025-04-01,23,4,1,11:30,,542.0,4.0,0.007380073800738007,314.64,4.0,11,False,False,False,False,0,0,0,1,1
2025-04-01,24,4,1,12:00,,540.0,3.0,0.005555555555555556,323.31,4.0,12,False,False,False,False,0,0,0,1,1
2025-04-01,25,4,1,12:30,,538.0,6.0,0.011152416356877323,326.03,4.0,12,False,False,False,False,0,0,0,1,1
2025-04-01,26,4,1,13:00,,569.0,4.0,0.007029876977152899,316.46,4.0,13,False,False,False,False,0,0,0,1,1
2025-04-01,27,4,1,13:30,,512.0,10.0,0.01953125,320.57,4.0,13,False,False,False,False,0,0,0,1,1
2025-04-01,28,4,1,14:00,,555.0,4.0,0.007207207207207207,320.33,4.0,14,False,False,False,False,0,0,0,1,1
2025-04-01,29,4,1,14:30,,552.0,2.0,0.0036231884057971015,317.62,4.0,14,False,False,False,False,0,0,0,1,1
2025-04-01,30,4,1,15:00,,548.0,2.0,0.0036496350364963502,315.15,4.0,15,False,False,False,False,0,0,0,1,1
2025-04-01,31,4,1,15:30,,503.0,2.0,0.003976143141153081,297.38,4.0,15,False,False,False,False,0,0,0,1,1
2025-04-01,32,4,1,16:00,,577.0,1.0,0.0017331022530329288,301.41,4.0,16,False,False,False,False,0,0,0,1,1
2025-04-01,33,4,1,16:30,,545.0,6.0,0.011009174311926606,314.94,4.0,16,False,False,False,False,0,0,0,1,1
2025-04-01,34,4,1,17:00,,478.0,2.0,0.0041841004184100415,341.33,4.0,17,False,False,False,False,0,0,0,1,1
2025-04-01,35,4,1,17:30,,465.0,0.0,0.0,313.75,4.0,17,False,False,False,False,0,0,0,1,1
2025-04-01,36,4,1,18:00,,434.0,1.0,0.002304147465437788,313.12,4.0,18,False,False,False,False,0,0,0,1,1
2025-04-01,37,4,1,18:30,,391.0,1.0,0.0025575447570332483,325.36,4.0,18,False,False,False,False,0,0,0,1,1
2025-04-01,38,4,1,19:00,,341.0,2.0,0.005865102639296188,323.32,4.0,19,False,False,False,False,0,0,0,1,1
2025-04-01,39,4,1,19:30,,324.0,3.0,0.009259259259259259,319.76,4.0,19,False,False,False,False,0,0,0,1,1
2025-04-01,40,4,1,20:00,,263.0,2.0,0.0076045627376425855,321.76,4.0,20,False,False,False,False,0,0,0,1,1
2025-04-01,41,4,1,20:30,,252.0,2.0,0.007936507936507936,315.81,4.0,20,False,False,False,False,0,0,0,1,1
2025-04-01,42,4,1,21:00,,196.0,0.0,0.0,279.84,4.0,21,False,False,False,False,0,0,0,1,1
2025-04-01,43,4,1,21:30,,156.0,1.0,0.00641025641025641,306.11,4.0,21,False,False,False,False,0,0,0,1,1
2025-04-01,44,4,1,22:00,,110.0,0.0,0.0,327.23,4.0,22,False,False,False,False,0,0,0,1,1
2025-04-01,45,4,1,22:30,,105.0,1.0,0.009523809523809525,298.99,4.0,22,False,False,False,False,0,0,0,1,1
2025-04-01,46,4,1,23:00,,70.0,0.0,0.0,328.16,4.0,23,False,False,False,False,0,0,0,1,1
2025-04-01,47,4,1,23:30,,46.0,0.0,0.0,290.85,4.0,23,False,False,False,False,0,0,0,1,1
2025-04-02,0,4,2,,,312.0,1.0,0.003205128205128205,316.725,,0,True,False,True,True,1,1,1,1,1
2025-04-02,1,4,2,,,312.0,1.0,0.003205128205128205,316.725,,0,True,False,True,True,1,1,1,1,1
2025-04-02,2,4,2,,,312.0,1.0,0.003205128205128205,316.725,,1,True,False,True,True,1,1,1,1,1
2025-04-02,3,4,2,,,312.0,1.0,0.003205128205128205,316.725,,1,True,False,True,True,1,1,1,1,1
2025-04-02,4,4,2,,,312.0,1.0,0.003205128205128205,316.725,,2,True,False,True,True,1,1,1,1,1
2025-04-02,5,4,2,,,312.0,1.0,0.003205128205128205,316.725,,2,True,False,True,True,1,1,1,1,1
2025-04-02,6,4,2,,,312.0,1.0,0.003205128205128205,316.725,,3,True,False,True,True,1,1,1,1,1
2025-04-02,7,4,2,,,312.0,1.0,0.003205128205128205,316.725,,3,True,False,True,True,1,1,1,1,1
2025-04-02,8,4,2,,,312.0,1.0,0.003205128205128205,316.725,,4,True,False,True,True,1,1,1,1,1
2025-04-02,9,4,2,,,312.0,1.0,0.003205128205128205,316.725,,4,True,False,True,True,1,1,1,1,1
2025-04-02,10,4,2,,,312.0,1.0,0.003205128205128205,316.725,,5,True,False,True,True,1,1,1,1,1
2025-04-02,11,4,2,,,312.0,1.0,0.003205128205128205,316.725,,5,True,False,True,True,1,1,1,1,1
2025-04-02,12,4,2,,,312.0,1.0,0.003205128205128205,316.725,,6,True,False,True,True,1,1,1,1,1
2025-04-02,13,4,2,,,312.0,1.0,0.003205128205128205,316.725,,6,True,False,True,True,1,1,1,1,1
2025-04-02,14,4,2,,,312.0,1.0,0.003205128205128205,316.725,,7,False,False,True,True,1,1,1,1,1
2025-04-02,15,4,2,,,312.0,1.0,0.003205128205128205,316.725,,7,False,False,True,True,1,1,1,1,1
2025-04-02,16,4,2,,,312.0,1.0,0.003205128205128205,316.725,,8,False,False,True,True,1,1,1,1,1
2025-04-02,17,4,2,,,312.0,1.0,0.003205128205128205,316.725,,8,False,False,True,True,1,1,1,1,1
